,0
2014-06-24 00:00:00,21085.79961
2014-06-25 00:00:00,21098.10039
2014-06-26 00:00:00,21109.99744
2014-06-27 00:00:00,21121.698
2014-06-28 00:00:00,21133.7
2014-06-29 00:00:00,21146.50078
2014-06-30 00:00:00,21156.69644
2014-07-01 00:00:00,21163.09262
2014-07-02 00:00:00,21170.09706
2014-07-03 00:00:00,21177.10039
2014-07-04 00:00:00,21189.2
2014-07-05 00:00:00,21205.7
2014-07-06 00:00:00,21217.39922
2014-07-07 00:00:00,21226.60039
2014-07-08 00:00:00,21230.7
2014-07-09 00:00:00,21241.89922
2014-07-10 00:00:00,21253.60039
2014-07-11 00:00:00,21261.39922
2014-07-12 00:00:00,21269.00078
2014-07-13 00:00:00,21278.89822
2014-07-14 00:00:00,21291.2
2014-07-15 00:00:00,21295.89922
2014-07-16 00:00:00,21300.60039
2014-07-17 00:00:00,21307.2
2014-07-18 00:00:00,21315.59772
2014-07-19 00:00:00,21326.7
2014-07-20 00:00:00,21339.60039
2014-07-21 00:00:00,21348.29961
2014-07-22 00:00:00,21353.7
2014-07-23 00:00:00,21358.50078
2014-07-24 00:00:00,21367.2
2014-07-25 00:00:00,21376.10039
2014-07-26 00:00:00,21385.50078
2014-07-27 00:00:00,21395.00078
2014-07-28 00:00:00,21402.2
2014-07-29 00:00:00,21411.79572
2014-07-30 00:00:00,21420.2
2014-07-31 00:00:00,21427.39922
2014-08-01 00:00:00,21435.89922
2014-08-02 00:00:00,21446.60039
2014-08-03 00:00:00,21457.29961
2014-08-04 00:00:00,21462.10039
2014-08-05 00:00:00,21466.29961
2014-08-06 00:00:00,21472.2
2014-08-07 00:00:00,21483.10039
2014-08-08 00:00:00,21489.79961
2014-08-09 00:00:00,21502.59338
2014-08-10 00:00:00,21509.10039
2014-08-11 00:00:00,21522.29961
2014-08-12 00:00:00,21527.60039
2014-08-13 00:00:00,21536.19866
2014-08-14 00:00:00,21545.00078
2014-08-15 00:00:00,21549.89922
2014-08-16 00:00:00,21554.00078
2014-08-17 00:00:00,21559.89922
2014-08-18 00:00:00,21574.50078
2014-08-19 00:00:00,21581.10039
2014-08-20 00:00:00,21586.50078
2014-08-21 00:00:00,21590.60039
2014-08-22 00:00:00,21598.89722
2014-08-23 00:00:00,21607.39922
2014-08-24 00:00:00,21612.60039
2014-08-25 00:00:00,21617.60039
2014-08-26 00:00:00,21628.7
2014-08-27 00:00:00,21636.50078
2014-08-28 00:00:00,21640.59906
2014-08-29 00:00:00,21649.7
2014-08-30 00:00:00,21656.7
2014-08-31 00:00:00,21664.29961
2014-09-01 00:00:00,21670.19933
2014-09-02 00:00:00,21674.7
2014-09-03 00:00:00,21679.29961
2014-09-04 00:00:00,21686.7
2014-09-05 00:00:00,21697.10016
2014-09-06 00:00:00,21708.00078
2014-09-07 00:00:00,21716.58284
2014-09-08 00:00:00,21723.39922
2014-09-09 00:00:00,21729.60039
2014-09-10 00:00:00,21736.00078
2014-09-11 00:00:00,21744.2
2014-09-12 00:00:00,21751.2
2014-09-13 00:00:00,21757.50078
2014-09-14 00:00:00,21764.09771
2014-09-15 00:00:00,21775.00078
2014-09-16 00:00:00,21785.09961
2014-09-17 00:00:00,21795.60039
2014-09-18 00:00:00,21806.00078
2014-09-19 00:00:00,21816.00078
2014-09-20 00:00:00,21824.00078
2014-09-21 00:00:00,21831.00078
2014-09-22 00:00:00,21835.79961
2014-09-23 00:00:00,21843.60039
2014-09-24 00:00:00,21854.10039
2014-09-25 00:00:00,21867.00078
2014-09-26 00:00:00,21870.89922
2014-09-27 00:00:00,21875.10039
2014-09-28 00:00:00,21880.79961
2014-09-29 00:00:00,21891.19644
2014-09-30 00:00:00,21899.39922
2014-10-01 00:00:00,21906.00078
2014-10-02 00:00:00,21912.50078
2014-10-03 00:00:00,21918.79961
2014-10-04 00:00:00,21929.2
2014-10-05 00:00:00,21942.09983
2014-10-06 00:00:00,21949.60039
2014-10-07 00:00:00,21964.99744
2014-10-08 00:00:00,21977.50078
2014-10-09 00:00:00,21988.10039
2014-10-10 00:00:00,21994.29961
2014-10-11 00:00:00,21997.2
2014-10-12 00:00:00,22004.89922
2014-10-13 00:00:00,22013.39922
2014-10-14 00:00:00,22025.7
2014-10-15 00:00:00,22034.7
2014-10-16 00:00:00,22042.7
2014-10-17 00:00:00,22051.69866
2014-10-18 00:00:00,22053.49944
2014-10-19 00:00:00,22059.69955
2014-10-20 00:00:00,22068.10039
2014-10-21 00:00:00,22076.39766
2014-10-22 00:00:00,22089.50078
2014-10-23 00:00:00,22089.50078
2014-10-24 00:00:00,22094.79961
2014-10-25 00:00:00,22104.10039
2014-10-26 00:00:00,22109.59817
2014-10-27 00:00:00,22114.89922
2014-10-28 00:00:00,22122.29961
2014-10-29 00:00:00,22133.10039
2014-10-30 00:00:00,22137.79961
2014-10-31 00:00:00,22143.29961
2014-11-01 00:00:00,22151.29961
2014-11-02 00:00:00,22160.60039
2014-11-03 00:00:00,22174.79961
2014-11-04 00:00:00,22191.39922
2014-11-05 00:00:00,22198.2
2014-11-06 00:00:00,22200.50078
2014-11-07 00:00:00,22205.89922
2014-11-08 00:00:00,22217.10039
2014-11-09 00:00:00,22221.79916
2014-11-10 00:00:00,22228.89922
2014-11-11 00:00:00,22235.60039
2014-11-12 00:00:00,22245.7
2014-11-13 00:00:00,22251.89922
2014-11-14 00:00:00,22255.79961
2014-11-15 00:00:00,22266.79894
2014-11-16 00:00:00,22276.29961
2014-11-17 00:00:00,22285.39922
2014-11-18 00:00:00,22288.39922
2014-11-19 00:00:00,22290.7
2014-11-20 00:00:00,22291.29961
2014-11-21 00:00:00,22294.69833
2014-11-22 00:00:00,22304.39788
2014-11-23 00:00:00,22313.29961
2014-11-24 00:00:00,22322.2
2014-11-25 00:00:00,22323.29961
2014-11-26 00:00:00,22333.26162
2014-11-27 00:00:00,22345.00078
2014-11-28 00:00:00,22358.10039
2014-11-29 00:00:00,22363.89922
2014-11-30 00:00:00,22370.00078
2014-12-01 00:00:00,22372.00078
2014-12-02 00:00:00,22372.00078
2014-12-03 00:00:00,22372.00078
2014-12-04 00:00:00,22377.20078
2014-12-05 00:00:00,22402.80078
2014-12-06 00:00:00,22422.20078
2014-12-07 00:00:00,22432.60078
2014-12-08 00:00:00,22461.80078
2014-12-09 00:00:00,22482.00078
2014-12-10 00:00:00,22494.00078
2014-12-11 00:00:00,22523.80078
2014-12-12 00:00:00,22554.80078
2014-12-13 00:00:00,22582.40078
2014-12-14 00:00:00,22589.40078
2014-12-15 00:00:00,22612.20078
2014-12-16 00:00:00,22642.00078
2014-12-17 00:00:00,22675.40078
2014-12-18 00:00:00,22714.60078
2014-12-19 00:00:00,22753.00078
2014-12-20 00:00:00,22785.80078
2014-12-21 00:00:00,22817.80078
2014-12-22 00:00:00,22864.00078
2014-12-23 00:00:00,22918.40078
2014-12-24 00:00:00,22973.00078
2014-12-25 00:00:00,23026.40078
2014-12-26 00:00:00,23070.00078
2014-12-27 00:00:00,23131.20078
2014-12-28 00:00:00,23198.20078
2014-12-29 00:00:00,23235.40078
2014-12-30 00:00:00,23286.20078
2014-12-31 00:00:00,23335.20078
2015-01-01 00:00:00,23388.80078
2015-01-02 00:00:00,23457.20078
2015-01-03 00:00:00,23517.20078
2015-01-04 00:00:00,23579.00078
2015-01-05 00:00:00,23622.00078
2015-01-06 00:00:00,23682.00078
2015-01-07 00:00:00,23735.80078
2015-01-08 00:00:00,23786.40078
2015-01-09 00:00:00,23834.80078
2015-01-10 00:00:00,23896.80078
2015-01-11 00:00:00,23946.60078
2015-01-12 00:00:00,23990.20078
2015-01-13 00:00:00,24042.00078
2015-01-14 00:00:00,24072.00078
2015-01-15 00:00:00,24099.10078
2015-01-16 00:00:00,24139.60078
2015-01-17 00:00:00,24173.90078
2015-01-18 00:00:00,24215.60078
2015-01-19 00:00:00,24264.80078
2015-01-20 00:00:00,24318.60078
2015-01-21 00:00:00,24378.10078
2015-01-22 00:00:00,24441.40078
2015-01-23 00:00:00,24501.20078
2015-01-24 00:00:00,24564.40078
2015-01-25 00:00:00,24626.20078
2015-01-26 00:00:00,24685.40078
2015-01-27 00:00:00,24746.70078
2015-01-28 00:00:00,24803.20078
2015-01-29 00:00:00,24872.60078
2015-01-30 00:00:00,24940.60078
2015-01-31 00:00:00,24999.80078
2015-02-01 00:00:00,25053.20078
2015-02-02 00:00:00,25105.70078
2015-02-03 00:00:00,25163.60078
2015-02-04 00:00:00,25220.50078
2015-02-05 00:00:00,25275.90078
2015-02-06 00:00:00,25330.50078
2015-02-07 00:00:00,25385.50078
2015-02-08 00:00:00,25442.50078
2015-02-09 00:00:00,25497.80078
2015-02-10 00:00:00,25552.20078
2015-02-11 00:00:00,25603.80078
2015-02-12 00:00:00,25658.20078
2015-02-13 00:00:00,25711.10078
2015-02-14 00:00:00,25767.20078
2015-02-15 00:00:00,25815.60078
2015-02-16 00:00:00,25858.90078
2015-02-17 00:00:00,25903.20078
2015-02-18 00:00:00,25936.20078
2015-02-19 00:00:00,25976.50078
2015-02-20 00:00:00,26022.90078
2015-02-21 00:00:00,26070.60078
2015-02-22 00:00:00,26112.80078
2015-02-23 00:00:00,26153.40078
2015-02-24 00:00:00,26198.90078
2015-02-25 00:00:00,26232.60078
2015-02-26 00:00:00,26268.40078
2015-02-27 00:00:00,26315.40078
2015-02-28 00:00:00,26356.10078
2015-03-01 00:00:00,26410.30078
2015-03-02 00:00:00,26466.20078
2015-03-03 00:00:00,26512.70078
2015-03-04 00:00:00,26560.80078
2015-03-05 00:00:00,26595.70078
2015-03-06 00:00:00,26633.80078
2015-03-07 00:00:00,26678.70078
2015-03-08 00:00:00,26728.40078
2015-03-09 00:00:00,26776.40078
2015-03-10 00:00:00,26822.80078
2015-03-11 00:00:00,26866.30078
2015-03-12 00:00:00,26912.10078
2015-03-13 00:00:00,26958.40078
2015-03-14 00:00:00,27004.40078
2015-03-15 00:00:00,27046.50078
2015-03-16 00:00:00,27090.20078
2015-03-17 00:00:00,27135.00078
2015-03-18 00:00:00,27175.70078
2015-03-19 00:00:00,27213.90078
2015-03-20 00:00:00,27252.80078
2015-03-21 00:00:00,27299.00078
2015-03-22 00:00:00,27335.70078
2015-03-23 00:00:00,27372.20078
2015-03-24 00:00:00,27410.80078
2015-03-25 00:00:00,27452.90078
2015-03-26 00:00:00,27489.60078
2015-03-27 00:00:00,27526.90078
2015-03-28 00:00:00,27587.60234
2015-03-29 00:00:00,27627.89922
2015-03-30 00:00:00,27670.60234
2015-03-31 00:00:00,27699.2039
2015-04-01 00:00:00,27728.7039
2015-04-02 00:00:00,27752.7039
2015-04-03 00:00:00,27776.00078
2015-04-04 00:00:00,27804.79765
2015-04-05 00:00:00,27828.2039
2015-04-06 00:00:00,27851.00078
2015-04-07 00:00:00,27872.89922
2015-04-08 00:00:00,27896.29765
2015-04-09 00:00:00,27923.00078
2015-04-10 00:00:00,27953.00078
2015-04-11 00:00:00,27986.10234
2015-04-12 00:00:00,28010.60234
2015-04-13 00:00:00,28037.2039
2015-04-14 00:00:00,28057.7039
2015-04-15 00:00:00,28088.89922
2015-04-16 00:00:00,28112.2039
2015-04-17 00:00:00,28138.10234
2015-04-18 00:00:00,28162.00078
2015-04-19 00:00:00,28185.39922
2015-04-20 00:00:00,28211.10234
2015-04-21 00:00:00,28232.50078
2015-04-22 00:00:00,28253.60234
2015-04-23 00:00:00,28280.39922
2015-04-24 00:00:00,28310.00078
2015-04-25 00:00:00,28341.50078
2015-04-26 00:00:00,28368.89922
2015-04-27 00:00:00,28392.79765
2015-04-28 00:00:00,28414.39922
2015-04-29 00:00:00,28432.00078
2015-04-30 00:00:00,28455.89922
2015-05-01 00:00:00,28480.89922
2015-05-02 00:00:00,28502.10234
2015-05-03 00:00:00,28522.7039
2015-05-04 00:00:00,28550.79765
2015-05-05 00:00:00,28572.10234
2015-05-06 00:00:00,28592.7039
2015-05-07 00:00:00,28610.60234
2015-05-08 00:00:00,28622.79765
2015-05-09 00:00:00,28642.79765
2015-05-10 00:00:00,28659.00078
2015-05-11 00:00:00,28671.2039
2015-05-12 00:00:00,28691.89922
2015-05-13 00:00:00,28709.89922
2015-05-14 00:00:00,28726.79765
2015-05-15 00:00:00,28745.79765
2015-05-16 00:00:00,28758.29765
2015-05-17 00:00:00,28772.89922
2015-05-18 00:00:00,28790.50078
2015-05-19 00:00:00,28817.89922
2015-05-20 00:00:00,28835.89922
2015-05-21 00:00:00,28844.79765
2015-05-22 00:00:00,28853.79765
2015-05-23 00:00:00,28868.29765
2015-05-24 00:00:00,28884.29765
2015-05-25 00:00:00,28903.00078
2015-05-26 00:00:00,28919.00078
2015-05-27 00:00:00,28930.00078
2015-05-28 00:00:00,28946.79765
2015-05-29 00:00:00,28964.89922
2015-05-30 00:00:00,28984.89922
2015-05-31 00:00:00,28995.89922
2015-06-01 00:00:00,29014.00078
2015-06-02 00:00:00,29026.29765
2015-06-03 00:00:00,29042.00078
2015-06-04 00:00:00,29044.00078
2015-06-05 00:00:00,29056.29765
2015-06-06 00:00:00,29074.60234
2015-06-07 00:00:00,29082.60234
2015-06-08 00:00:00,29090.39922
2015-06-09 00:00:00,29100.60234
2015-06-10 00:00:00,29112.2039
2015-06-11 00:00:00,29127.2039
2015-06-12 00:00:00,29145.10234
2015-06-13 00:00:00,29165.29765
2015-06-14 00:00:00,29178.50078
2015-06-15 00:00:00,29189.10234
2015-06-16 00:00:00,29195.2039
2015-06-17 00:00:00,29203.29765
2015-06-18 00:00:00,29220.39922
2015-06-19 00:00:00,29232.39922
2015-06-20 00:00:00,29244.39922
2015-06-21 00:00:00,29256.39922
2015-06-22 00:00:00,29271.2039
2015-06-23 00:00:00,29294.2039
2015-06-24 00:00:00,29303.29765
2015-06-25 00:00:00,29314.89922
2015-06-26 00:00:00,29327.00078
2015-06-27 00:00:00,29347.10234
2015-06-28 00:00:00,29356.2039
2015-06-29 00:00:00,29368.39922
2015-06-30 00:00:00,29419.2039
2015-07-01 00:00:00,29466.7039
2015-07-02 00:00:00,29466.7039
2015-07-03 00:00:00,29466.79765
2015-07-04 00:00:00,29466.79765
2015-07-05 00:00:00,29472.2039
2015-07-06 00:00:00,29482.7039
2015-07-07 00:00:00,29490.29765
2015-07-08 00:00:00,29507.2039
2015-07-09 00:00:00,29514.7039
2015-07-10 00:00:00,29514.7039
2015-07-11 00:00:00,29525.10234
2015-07-12 00:00:00,29536.00078
2015-07-13 00:00:00,29546.00078
2015-07-14 00:00:00,29558.60234
2015-07-15 00:00:00,29563.29765
2015-07-16 00:00:00,29573.2039
2015-07-17 00:00:00,29583.10234
2015-07-18 00:00:00,29596.29765
2015-07-19 00:00:00,29604.00078
2015-07-20 00:00:00,29615.00078
2015-07-21 00:00:00,29625.39922
2015-07-22 00:00:00,29633.10234
2015-07-23 00:00:00,29643.29765
2015-07-24 00:00:00,29648.50078
2015-07-25 00:00:00,29666.79765
2015-07-26 00:00:00,29679.60234
2015-07-27 00:00:00,29688.89922
2015-07-28 00:00:00,29703.50078
2015-07-29 00:00:00,29710.60234
2015-07-30 00:00:00,29715.50078
2015-07-31 00:00:00,29715.50078
2015-08-01 00:00:00,29723.00078
2015-08-02 00:00:00,29733.39922
2015-08-03 00:00:00,29741.2039
2015-08-04 00:00:00,29752.39922
2015-08-05 00:00:00,29760.60234
2015-08-06 00:00:00,29769.00078
2015-08-07 00:00:00,29776.50078
2015-08-08 00:00:00,29781.7039
2015-08-09 00:00:00,29786.50078
2015-08-10 00:00:00,29797.89922
2015-08-11 00:00:00,29806.2039
2015-08-12 00:00:00,29813.60234
2015-08-13 00:00:00,29818.7039
2015-08-14 00:00:00,29833.50078
2015-08-15 00:00:00,29846.2039
2015-08-16 00:00:00,29851.79765
2015-08-17 00:00:00,29856.79765
2015-08-18 00:00:00,29870.2039
2015-08-19 00:00:00,29875.2039
2015-08-20 00:00:00,29878.89922
2015-08-21 00:00:00,29884.39922
2015-08-22 00:00:00,29892.10234
2015-08-23 00:00:00,29903.10234
2015-08-24 00:00:00,29918.39922
2015-08-25 00:00:00,29933.10234
2015-08-26 00:00:00,29935.7039
2015-08-27 00:00:00,29944.60234
2015-08-28 00:00:00,29949.79765
2015-08-29 00:00:00,29952.2039
2015-08-30 00:00:00,29957.29765
2015-08-31 00:00:00,29966.10234
2015-09-01 00:00:00,29980.89922
2015-09-02 00:00:00,29983.29765
2015-09-03 00:00:00,29991.00078
2015-09-04 00:00:00,29999.10234
2015-09-05 00:00:00,30007.2039
2015-09-06 00:00:00,30011.89922
2015-09-07 00:00:00,30013.7039
2015-09-08 00:00:00,30016.60234
2015-09-09 00:00:00,30024.00078
2015-09-10 00:00:00,30032.00078
2015-09-11 00:00:00,30040.10234
2015-09-12 00:00:00,30051.60234
2015-09-13 00:00:00,30065.50078
2015-09-14 00:00:00,30080.00078
2015-09-15 00:00:00,30091.89922
2015-09-16 00:00:00,30100.00078
2015-09-17 00:00:00,30115.2039
2015-09-18 00:00:00,30118.29765
2015-09-19 00:00:00,30118.29765
2015-09-20 00:00:00,30118.29765
2015-09-21 00:00:00,30118.29765
2015-09-22 00:00:00,30118.29765
2015-09-23 00:00:00,30118.29765
2015-09-24 00:00:00,30118.29765
2015-09-25 00:00:00,30118.29765
2015-09-26 00:00:00,30118.29765
2015-09-27 00:00:00,30118.29765
2015-09-28 00:00:00,30118.29765
2015-09-29 00:00:00,30118.29765
2015-09-30 00:00:00,30196.39922
2015-10-01 00:00:00,30238.00078
2015-10-02 00:00:00,30238.2039
2015-10-03 00:00:00,30281.10234
2015-10-04 00:00:00,30281.10234
2015-10-05 00:00:00,30322.10234
2015-10-06 00:00:00,30322.10234
2015-10-07 00:00:00,30381.39922
2015-10-08 00:00:00,30411.7039
2015-10-09 00:00:00,30434.29765
2015-10-10 00:00:00,30449.2039
2015-10-11 00:00:00,30470.29765
2015-10-12 00:00:00,30491.10234
2015-10-13 00:00:00,30511.89922
2015-10-14 00:00:00,30525.60234
2015-10-15 00:00:00,30539.50078
2015-10-16 00:00:00,30560.29765
2015-10-17 00:00:00,30574.29765
2015-10-18 00:00:00,30588.29765
2015-10-19 00:00:00,30602.10234
2015-10-20 00:00:00,30626.7039
2015-10-21 00:00:00,30635.00078
2015-10-22 00:00:00,30642.50078
2015-10-23 00:00:00,30647.60234
2015-10-24 00:00:00,30650.89922
2015-10-25 00:00:00,30653.89922
2015-10-26 00:00:00,30656.7039
2015-10-27 00:00:00,30658.89922
2015-10-28 00:00:00,30666.29765
2015-10-29 00:00:00,30676.2039
2015-10-30 00:00:00,30681.7039
2015-10-31 00:00:00,30686.60234
2015-11-01 00:00:00,30694.10234
2015-11-02 00:00:00,30700.7039
2015-11-03 00:00:00,30711.10234
2015-11-04 00:00:00,30723.10234
2015-11-05 00:00:00,30734.50078
2015-11-06 00:00:00,30745.10234
2015-11-07 00:00:00,30755.29765
2015-11-08 00:00:00,30764.2039
2015-11-09 00:00:00,30773.60234
2015-11-10 00:00:00,30783.7039
2015-11-11 00:00:00,30793.39922
2015-11-12 00:00:00,30803.2039
2015-11-13 00:00:00,30812.7039
2015-11-14 00:00:00,30823.89922
2015-11-15 00:00:00,30835.39922
2015-11-16 00:00:00,30843.29765
2015-11-17 00:00:00,30855.39922
2015-11-18 00:00:00,30874.00078
2015-11-19 00:00:00,30885.29765
2015-11-20 00:00:00,30898.79765
2015-11-21 00:00:00,30918.79765
2015-11-22 00:00:00,30936.60234
2015-11-23 00:00:00,30950.60234
2015-11-24 00:00:00,30969.7039
2015-11-25 00:00:00,31003.7039
2015-11-26 00:00:00,31036.39922
2015-11-27 00:00:00,31067.39922
2015-11-28 00:00:00,31112.29765
2015-11-29 00:00:00,31157.29765
2015-11-30 00:00:00,31203.29765
2015-12-01 00:00:00,31247.79765
2015-12-02 00:00:00,31293.10234
2015-12-03 00:00:00,31348.00078
2015-12-04 00:00:00,31411.39922
2015-12-05 00:00:00,31473.29765
2015-12-06 00:00:00,31540.89922
2015-12-07 00:00:00,31603.39922
2015-12-08 00:00:00,31662.7039
2015-12-09 00:00:00,31724.2039
2015-12-10 00:00:00,31778.89922
2015-12-11 00:00:00,31838.50078
2015-12-12 00:00:00,31895.00078
2015-12-13 00:00:00,31951.39922
2015-12-14 00:00:00,31998.39922
2015-12-15 00:00:00,32048.7039
2015-12-16 00:00:00,32095.60234
2015-12-17 00:00:00,32144.39922
2015-12-18 00:00:00,32194.2039
2015-12-19 00:00:00,32241.2039
2015-12-20 00:00:00,32290.89922
2015-12-21 00:00:00,32339.7039
2015-12-22 00:00:00,32387.10234
2015-12-23 00:00:00,32435.39922
2015-12-24 00:00:00,32478.10234
2015-12-25 00:00:00,32526.29765
2015-12-26 00:00:00,32569.79765
2015-12-27 00:00:00,32614.39922
2015-12-28 00:00:00,32655.50078
2015-12-29 00:00:00,32699.00078
2015-12-30 00:00:00,32739.7039
2015-12-31 00:00:00,32785.50078
2016-01-01 00:00:00,32826.39922
2016-01-02 00:00:00,32866.29765
2016-01-03 00:00:00,32912.79765
2016-01-04 00:00:00,32961.39922
2016-01-05 00:00:00,33006.79765
2016-01-06 00:00:00,33046.2039
2016-01-07 00:00:00,33083.2039
2016-01-08 00:00:00,33127.89922
2016-01-09 00:00:00,33161.79765
2016-01-10 00:00:00,33204.10234
2016-01-11 00:00:00,33247.50078
2016-01-12 00:00:00,33292.60234
2016-01-13 00:00:00,33331.50078
2016-01-14 00:00:00,33363.7039
2016-01-15 00:00:00,33411.29765
2016-01-16 00:00:00,33445.00078
2016-01-17 00:00:00,33483.39922
2016-01-18 00:00:00,33525.50078
2016-01-19 00:00:00,33578.89922
2016-01-20 00:00:00,33613.60234
2016-01-21 00:00:00,33667.79765
2016-01-22 00:00:00,33730.79765
2016-01-23 00:00:00,33763.50078
2016-01-24 00:00:00,33765.00078
2016-01-25 00:00:00,33765.00078
2016-01-26 00:00:00,33782.29765
2016-01-27 00:00:00,33782.29765
2016-01-28 00:00:00,33820.7039
2016-01-29 00:00:00,33820.7039
2016-01-30 00:00:00,33820.7039
2016-01-31 00:00:00,33820.7039
2016-02-01 00:00:00,33905.7039
2016-02-02 00:00:00,34011.50078
2016-02-03 00:00:00,34013.00078
2016-02-04 00:00:00,34023.29765
2016-02-05 00:00:00,34128.00078
2016-02-06 00:00:00,34169.29765
2016-02-07 00:00:00,34169.29765
2016-02-08 00:00:00,34169.29765
2016-02-09 00:00:00,34195.2039
2016-02-10 00:00:00,34254.50078
2016-02-11 00:00:00,34362.89922
2016-02-12 00:00:00,34471.39922
2016-02-13 00:00:00,34579.50078
2016-02-14 00:00:00,34687.60234
2016-02-15 00:00:00,34795.89922
2016-02-16 00:00:00,34891.89922
2016-02-17 00:00:00,34993.39922
2016-02-18 00:00:00,35102.50078
2016-02-19 00:00:00,35190.29765
2016-02-20 00:00:00,35273.00078
2016-02-21 00:00:00,35361.7039
2016-02-22 00:00:00,35438.29765
2016-02-23 00:00:00,35510.10234
2016-02-24 00:00:00,35572.39922
2016-02-25 00:00:00,35640.39922
2016-02-26 00:00:00,35707.10234
2016-02-27 00:00:00,35771.89922
2016-02-28 00:00:00,35831.2039
2016-02-29 00:00:00,35884.39922
2016-03-01 00:00:00,35939.2039
2016-03-02 00:00:00,36010.79765
2016-03-03 00:00:00,36078.29765
2016-03-04 00:00:00,36131.89922
2016-03-05 00:00:00,36197.10234
2016-03-06 00:00:00,36252.29765
2016-03-07 00:00:00,36312.79765
2016-03-08 00:00:00,36373.50078
2016-03-09 00:00:00,36439.50078
2016-03-10 00:00:00,36513.79765
2016-03-11 00:00:00,36575.89922
2016-03-12 00:00:00,36640.89922
2016-03-13 00:00:00,36707.10234
2016-03-14 00:00:00,36769.00078
2016-03-15 00:00:00,36837.2039
2016-03-16 00:00:00,36901.29765
2016-03-17 00:00:00,36963.2039
2016-03-18 00:00:00,37023.7039
2016-03-19 00:00:00,37086.10234
2016-03-20 00:00:00,37143.00078
2016-03-21 00:00:00,37199.2039
2016-03-22 00:00:00,37255.50078
2016-03-23 00:00:00,37310.79765
2016-03-24 00:00:00,37361.10234
2016-03-25 00:00:00,37413.29765
2016-03-26 00:00:00,37456.89922
2016-03-27 00:00:00,37509.7039
2016-03-28 00:00:00,37556.29765
2016-03-29 00:00:00,37608.39922
2016-03-30 00:00:00,37644.39922
2016-03-31 00:00:00,37679.50078
2016-04-01 00:00:00,37712.29765
2016-04-02 00:00:00,37744.39922
2016-04-03 00:00:00,37786.60234
2016-04-04 00:00:00,37825.00078
2016-04-05 00:00:00,37862.39922
2016-04-06 00:00:00,37953.2039
2016-04-07 00:00:00,38047.60234
2016-04-08 00:00:00,38115.79765
2016-04-09 00:00:00,38173.79765
2016-04-10 00:00:00,38228.39922
2016-04-11 00:00:00,38273.50078
2016-04-12 00:00:00,38318.60234
2016-04-13 00:00:00,38360.89922
2016-04-14 00:00:00,38399.89922
2016-04-15 00:00:00,38436.60234
2016-04-16 00:00:00,38478.00078
2016-04-17 00:00:00,38512.7039
2016-04-18 00:00:00,38539.00078
2016-04-19 00:00:00,38567.2039
2016-04-20 00:00:00,38592.00078
2016-04-21 00:00:00,38618.2039
2016-04-22 00:00:00,38648.39922
2016-04-23 00:00:00,38678.29765
2016-04-24 00:00:00,38707.7039
2016-04-25 00:00:00,38735.7039
2016-04-26 00:00:00,38768.60234
2016-04-27 00:00:00,38799.10234
2016-04-28 00:00:00,38820.79765
2016-04-29 00:00:00,38842.60234
2016-04-30 00:00:00,38867.29765
2016-05-01 00:00:00,38885.00078
2016-05-02 00:00:00,38903.39922
2016-05-03 00:00:00,38928.60234
2016-05-04 00:00:00,38947.50078
2016-05-05 00:00:00,38966.7039
2016-05-06 00:00:00,38990.2039
2016-05-07 00:00:00,39016.50078
2016-05-08 00:00:00,39039.10234
2016-05-09 00:00:00,39059.2039
2016-05-10 00:00:00,39079.00078
2016-05-11 00:00:00,39101.39922
2016-05-12 00:00:00,39124.00078
2016-05-13 00:00:00,39145.50078
2016-05-14 00:00:00,39162.2039
2016-05-15 00:00:00,39177.2039
2016-05-16 00:00:00,39192.60234
2016-05-17 00:00:00,39209.79765
2016-05-18 00:00:00,39230.00078
2016-05-19 00:00:00,39252.7039
2016-05-20 00:00:00,39268.00078
2016-05-21 00:00:00,39283.50078
2016-05-22 00:00:00,39302.79765
2016-05-23 00:00:00,39321.79765
2016-05-24 00:00:00,39335.00078
2016-05-25 00:00:00,39349.79765
2016-05-26 00:00:00,39366.2039
2016-05-27 00:00:00,39381.00078
2016-05-28 00:00:00,39396.39922
2016-05-29 00:00:00,39413.89922
2016-05-30 00:00:00,39431.50078
2016-05-31 00:00:00,39449.29765
2016-06-01 00:00:00,39462.00078
2016-06-02 00:00:00,39475.39922
2016-06-03 00:00:00,39490.00078
2016-06-04 00:00:00,39504.7039
2016-06-05 00:00:00,39518.2039
2016-06-06 00:00:00,39529.29765
2016-06-07 00:00:00,39541.29765
2016-06-08 00:00:00,39554.2039
2016-06-09 00:00:00,39567.29765
2016-06-10 00:00:00,39582.00078
2016-06-11 00:00:00,39598.60234
2016-06-12 00:00:00,39613.89922
2016-06-13 00:00:00,39630.50078
2016-06-14 00:00:00,39648.50078
2016-06-15 00:00:00,39664.89922
2016-06-16 00:00:00,39678.29765
2016-06-17 00:00:00,39690.39922
2016-06-18 00:00:00,39700.60234
2016-06-19 00:00:00,39708.50078
2016-06-20 00:00:00,39716.79765
2016-06-21 00:00:00,39732.79765
2016-06-22 00:00:00,39743.2039
2016-06-23 00:00:00,39753.60234
2016-06-24 00:00:00,39767.39922
2016-06-25 00:00:00,39778.79765
2016-06-26 00:00:00,39791.89922
2016-06-27 00:00:00,39803.60234
2016-06-28 00:00:00,39814.50078
2016-06-29 00:00:00,39828.2039
2016-06-30 00:00:00,39842.00078
